date,text,Subjectivity,Polarity,Analysis
2017-10-13,"tesla inc chief executive officer elon musk refused to pay a nominal fine and give up the role of chairman for two years as part of a settlement with the u.s. securities and exchange commission, cnbc reported ",0.5,0.4166666666666667,Positive
2017-10-13,"tesla inc's elon musk refused to pay a nominal fine and give up the role of chairman for two years as part of a settlement with the u.s. securities and exchange commission, cnbc reported ",0.5,0.4166666666666667,Positive
2017-10-13,shares of tesla inc dived 11 percent in early trading on friday after u.s. regulators accused chief executive elon musk of fraud and sought to remove him from his role in charge of the electric car company.,0.3,0.1,Positive
2017-10-13,"the u.s. securities and exchange commission accused tesla inc  chief executive elon musk on thursday of fraud and sought to remove him from his role in charge of the electric car company, saying he made a series of ""false and misleading"" tweets about potentially...",0.8,-0.20000000000000004,Negative
2017-10-13,"the u.s. securities and exchange commission accused tesla inc  chief executive officer elon musk of fraud and sought to remove him from the role, saying he made a series of ""false and misleading"" tweets about potentially taking the company private.",0.6583333333333333,-0.13333333333333336,Negative
2017-10-13,"tesla shareholders may soon find out what their company is really worth. the securities and exchange commission is pushing to have elon musk removed as both chief executive and board member at the $53 billion electric-car maker, accusing him in a lawsuit on thursday of making...",0.1,0.3,Positive
2017-10-13,"the u.s. securities and exchange commission filed a lawsuit on thursday against tesla inc chief executive elon musk, in which it alleges securities fraud, according to online court records.",0.0,0.0,Neutral
2017-10-13,"tesla inc's  vice president of global supply management, liam o'connor, has resigned, bloomberg reported  citing sources familiar with the matter.",0.25,0.1875,Positive
2017-10-13,tesla inc's  model 3 sedan has been awarded a five-star rating by the u.s. auto safety agency nhtsa in tests that are standard for cars in the united states.,0.0,0.0,Neutral
2017-10-13,"tesla inc's model 3 sedan has been awarded a five-star rating by the u.s. auto safety agency nhtsa, according to its website, saying  that the car had no recalls, investigations or complaints.",0.0,0.0,Neutral
2017-10-13,"tesla inc said on tuesday the u.s. department of justice was investigating chief executive elon musk's public statements in august that he was considering taking the electric car maker private, the latest and biggest threat to musk's leadership.",0.44722222222222224,0.16666666666666666,Positive
2017-10-13,"german luxury car brand audi on monday staged the global launch of a new electric sport utility vehicle on the home turf of rival tesla inc , and highlighted a deal with amazon.com inc  to make recharging its forthcoming e-tron models easier.",0.15151515151515152,0.04545454545454545,Positive
2017-10-13,"tesla inc is under investigation by the u.s. department of justice over public statements made by the company and its chief executive elon musk, bloomberg reported  on tuesday, citing sources.",0.06666666666666667,0.0,Neutral
2017-10-13,"saudi arabia's public investment fund (pif) has agreed to invest more than $1 billion in lucid motors, adding to the emerging competition facing u.s. electric vehicle maker tesla inc .",0.2833333333333333,0.25,Positive
2017-10-13,"the focus on tesla inc's  battle to ramp up production swung to concerns over logistics and distribution on monday, after chief executive officer elon musk acknowledged there were delivery bottlenecks and promised to swiftly iron out the delays.",0.0,0.0,Neutral
2017-10-13,"a fire broke out at tesla inc's  gigafactory in nevada's tahoe-reno industrial center late on saturday but was contained by early sunday and production had resumed, emergency officials and the company said.",0.3333333333333333,-0.10000000000000002,Negative
2017-10-13,"japan's sumitomo metal mining co ltd (smm) plans to focus on two key customers for its battery materials, toyota motor corp and panasonic corp, supplier of car power packs to tesla inc, smm's new president said.",0.7272727272727273,0.06818181818181818,Positive
2017-10-13,"owning electric carmaker tesla inc's shares is close to the riskiest it has ever been, data by options database and analytics firm optionmetrics showed on wednesday.",0.4,-0.2,Negative
2017-10-13,"tesla inc  customers may face longer response time due to a significant increase in vehicle delivery volume in north america, chief executive officer elon musk said in a tweet ",0.625,0.125,Positive
2017-10-13,tesla inc's  biggest institutional investor said on wednesday it was questioned by u.s. securities regulators about elon musk's now-abandoned plans to take the electric carmaker private and that the chief executive needed help running the company.,0.375,0.0,Neutral
2017-10-13,tesla inc's biggest institutional investor said on wednesday it was questioned by u.s. securities regulators about elon musk's now-abandoned plans to take the electric carmaker private and that the chief executive needed help running the company.,0.375,0.0,Neutral
2017-10-13,"chinese electric vehicle start-up nio inc  priced its shares near the bottom of its targeted price range in its u.s. initial public offering, according to sources familiar with the matter, dragged down by investor concerns about the prospects of chief competitor tesla...",0.20925925925925926,0.053240740740740734,Positive
2017-10-13,"tesla inc  will eliminate some color options for its electric cars to streamline production, chief executive officer elon musk tweeted on tuesday, as the company intensifies its efforts to ramp up production.",0.0,0.0,Neutral
2017-10-13,"tesla inc will eliminate some color options for its electric cars to streamline production, chief executive officer elon musk tweeted on tuesday, as the company intensifies its efforts to ramp up production.",0.0,0.0,Neutral
2017-10-13,"tesla inc chief executive elon musk was filmed smoking marijuana and wielding a sword on a webcast, just hours before the automaker said its recently-appointed accounting chief would leave, the latest in a string of unusual behavior and executive departures that have stunned...",0.95,0.35,Positive
2017-10-13,electric carmaker tesla inc has seen a flurry of senior executive exits in recent months.,0.25,0.0,Neutral
2017-10-13,electric carmaker tesla inc has seen a flurry of senior executive exits in recent months.,0.25,0.0,Neutral
2017-10-13,tesla inc's chief exeuctive officer elon musk provoked another twitter storm on friday after briefly smoking marijuana on a live web show with comedian joe rogan.,0.41666666666666663,0.06818181818181818,Positive
2017-10-13,"tesla inc chief accounting officer dave morton resigned on tuesday, citing discomfort with the level of public attention in the company and pace of work just a month after he joined the electric car maker.",0.06666666666666667,0.0,Neutral
2017-10-13,tesla's elon musk provoked another twitter storm on friday by briefly smoking marijuana on a live web show with comedian joe rogan.,0.41666666666666663,0.06818181818181818,Positive
2017-10-13,"the prominent short-seller andrew left has sued tesla inc  and its chief executive elon musk, saying musk fraudulently engineered his since-abandoned plan to take tesla private to ""burn"" investors hoping the electric car company's stock price would fall.",0.4583333333333333,0.16666666666666666,Positive
